angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.086605,54.06792,25.146992,54.06792,25.146992,54.0678971504298,25.1469805543250,0.020,0.015,90,68536549785382528,54.06800620242,0.6215,25.14676371017,0.4575,6.5669,0.7015,22.928,1.315,-50.364,0.967,0,1.65931e+04,5.61208e+01,15.138550,3.28126e+03,2.62852e+01,16.561287,2.26744e+04,5.46386e+01,13.873082,2.688205,,,0,3775.05,,,,
0.229587,54.07344,21.894218,54.07344,21.894218,54.0734663903646,21.8941593487814,0.001,0.001,90,64490346995125504,54.07360323818,0.0427,21.89402905570,0.0277,7.5261,0.0465,29.492,0.088,-30.262,0.068,0,8.15300e+05,1.29392e+03,10.910071,4.10860e+05,2.36713e+03,11.317152,5.74489e+05,2.39598e+03,10.363716,0.953436,10.68,0.69,9,5389.33,0.0905,0.0393,0.88,0.588
1.086989,54.093006,22.742544,54.093006,22.742544,54.0931572429238,22.7422763173583,0.002,0.002,0,67695938786201856,54.09315724292,1.6039,22.74227631736,1.7057,,,,,,,1,6.69538e+03,1.10707e+02,16.123928,1.31552e+03,2.83153e+01,17.553644,1.19833e+04,2.38987e+01,14.565475,2.988169,,,0,3702.01,,,,
0.242830,54.101337,22.623798,54.101337,22.623798,54.1014102854465,22.6237931011256,0.003,0.002,90,64597927335800064,54.10151020920,0.0743,22.62360146939,0.0540,7.2851,0.0840,21.422,0.172,-44.508,0.121,0,7.37941e+04,3.03956e+01,13.518312,2.43953e+04,5.04553e+01,14.383122,7.25036e+04,9.15941e+01,12.611022,1.772100,3.88,1.69,5,4067.01,0.4205,0.2190,0.60,0.088
2.251673,54.101337,22.623798,54.101337,22.623798,54.1007370638510,22.6235083703146,0.006,0.004,90,64597927334523904,54.10083596062,0.1606,22.62331945131,0.1171,6.6086,0.1772,21.202,0.365,-43.878,0.261,0,4.75170e+03,6.85850e+00,16.496244,9.56348e+02,5.56974e+01,17.899849,7.75897e+03,1.60448e+02,15.037410,2.862439,,,0,3818.21,,,,
0.104930,54.108974,22.246052,54.108974,22.246052,54.1089923907004,22.2460278294217,0.004,0.003,90,64571058020422784,54.10910933112,0.0948,22.24582122934,0.0640,4.8440,0.0969,25.139,0.231,-47.985,0.162,0,6.15173e+03,5.36338e+00,16.215874,1.23478e+03,6.12616e+00,17.622412,7.66967e+03,1.22775e+01,15.049978,2.572434,,,0,3676.60,0.6160,0.3690,,
0.189006,54.11398,24.688215,54.11398,24.688215,54.1140059669307,24.6881686606684,0.003,0.002,90,68505110624876032,54.11410972487,0.0841,24.68796601230,0.0570,7.5310,0.0939,21.896,0.192,-47.067,0.133,0,7.47134e+03,8.10065e+00,16.004870,1.19318e+03,1.00405e+01,17.659620,9.97853e+03,2.63409e+01,14.764254,2.895367,,,0,3913.48,0.9840,0.5335,,
0.179418,54.126263,24.012226,54.126263,24.012226,54.1262628559562,24.0121762666865,0.001,0.001,90,68398732874994944,54.12635585110,0.0408,24.01199076872,0.0239,7.0460,0.0429,19.730,0.077,-43.083,0.052,0,3.01998e+05,2.70521e+02,11.988355,1.33967e+05,4.03154e+02,12.533896,2.38203e+05,6.84559e+02,11.319551,1.214345,4.86,1.00,4,4860.13,0.1140,0.0545,0.74,0.274
0.072739,54.159966,23.145693,54.159966,23.145693,54.1599819477534,23.1456794109308,0.005,0.003,90,67724697887107200,54.16007694412,0.1470,23.14548375082,0.0961,7.3556,0.1716,20.288,0.324,-45.444,0.198,0,1.78486e+03,2.93783e+00,17.559355,2.45215e+02,1.81775e+01,19.377520,2.64165e+03,1.09081e+01,16.207232,3.170288,,,0,,,,,
0.100168,54.169426,27.8324,54.169426,27.8324,54.1694364007788,27.8323731189968,0.001,0.001,90,71351883668034048,54.16953651752,0.0292,27.83218251411,0.0172,7.1475,0.0318,20.563,0.049,-44.269,0.036,0,8.07339e+04,1.65690e+02,13.420726,2.75314e+04,1.97955e+02,14.251819,7.75836e+04,4.38849e+02,12.537496,1.714323,6.63,9.16,5,4048.41,0.2177,0.0760,0.65,0.101
0.015233,54.17772,28.351748,54.17772,28.351748,54.1777239244029,28.3517475217759,0.006,0.003,90,119513134368205056,54.17782090228,0.2060,28.35157572213,0.1146,6.3121,0.1939,19.822,0.412,-39.902,0.223,0,1.88238e+03,5.24972e+00,17.501595,2.23779e+02,1.01534e+01,19.476840,2.71365e+03,9.21464e+00,16.178034,3.298805,,,0,,,,,
0.887175,54.18378,22.027538,54.18378,22.027538,54.1839095813763,22.0273227748176,0.003,0.001,90,64516460396264448,54.18390958138,2.7335,22.02732277482,1.4247,,,,,,,0,2.00431e+03,1.92617e+01,17.433456,2.65566e+02,1.93388e+01,19.290958,3.42779e+03,1.53670e+01,15.924384,3.366574,,,0,,,,,
0.088756,54.193634,28.251774,54.193634,28.251774,54.1936091380460,28.2517625675539,0.007,0.004,90,119499665350704384,54.19371545989,0.2887,28.25155672717,0.1384,7.9148,0.2806,21.752,0.469,-47.808,0.267,0,1.44912e+03,2.75139e+00,17.785604,1.75306e+02,1.08754e+01,19.741900,2.12679e+03,1.51252e+01,16.442610,3.299290,,,0,,,,,
0.094377,54.218864,23.262587,54.218864,23.262587,54.2188647937000,23.2625603797669,0.003,0.002,90,67751979519355264,54.21894149835,0.0924,23.26240452403,0.0579,6.1550,0.1144,16.367,0.177,-36.199,0.115,0,9.60108e+04,2.84317e+01,13.232565,3.63783e+04,7.49895e+01,13.949281,8.63764e+04,6.33486e+01,12.420932,1.528349,38.33,3.07,6,4494.25,0.1560,0.0790,0.59,0.129
0.107918,54.26444,24.743233,54.26444,24.743233,54.2644704374693,24.7432247204217,0.003,0.002,90,68506347575444096,54.26456471403,0.0629,24.74302921638,0.0404,7.4730,0.0640,19.886,0.167,-45.407,0.099,0,1.80419e+04,1.10212e+01,15.047661,3.78941e+03,1.50967e+01,16.404959,2.21100e+04,3.95812e+01,13.900449,2.504510,,,0,3736.00,0.7922,0.4365,,
0.028295,54.29376,25.293,54.29376,25.293,54.2937647650385,25.2929939216539,0.004,0.003,90,68632310376680064,54.29385484679,0.1351,25.29281467578,0.0804,6.6586,0.1550,18.917,0.235,-41.631,0.180,0,2.66249e+03,3.25059e+00,17.125145,3.39539e+02,6.23800e+00,19.024166,3.74656e+03,1.25824e+01,15.827837,3.196329,,,0,,,,,
0.066446,54.299866,26.774736,54.299866,26.774736,54.2998633053829,26.7747180737249,0.003,0.002,90,71216093982249984,54.29996605309,0.1109,26.77452971824,0.0794,7.2049,0.1307,21.305,0.220,-43.747,0.156,0,5.41353e+03,5.09433e+00,16.354664,7.32478e+02,5.83790e+00,18.189402,7.61855e+03,1.00912e+01,15.057240,3.132162,,,0,3692.03,1.5160,0.8613,,
0.074879,54.30129,21.468174,54.30129,21.468174,54.3012865373276,21.4681532701660,0.001,0.001,90,64272128296706432,54.30138586447,0.0398,21.46795913527,0.0287,7.3330,0.0437,21.469,0.076,-45.089,0.061,1,2.87816e+05,2.66731e+02,12.040577,1.26929e+05,4.10248e+02,12.592485,2.27744e+05,5.88785e+02,11.368301,1.224184,,,0,4851.31,0.1630,0.0790,0.70,0.242
0.124315,54.31883,23.184605,54.31883,23.184605,54.3188563703739,23.1845814071272,0.004,0.003,90,67747615832673408,54.31896153467,0.1629,23.18437173364,0.0846,8.0050,0.1945,22.453,0.287,-48.698,0.181,0,4.59131e+03,5.84374e+00,16.533524,6.88760e+02,9.31349e+00,18.256218,6.35262e+03,2.15618e+01,15.254539,3.001679,,,0,4305.30,0.5397,0.3185,,
0.114455,55.02581,28.142338,55.02581,28.142338,55.0258462367598,28.1423359552911,0.005,0.004,90,71468294461982592,55.02593882643,0.1733,28.14214191771,0.1285,7.6256,0.2170,18.962,0.295,-45.067,0.257,0,1.61307e+03,2.61538e+00,17.669230,1.81794e+02,5.22691e+00,19.702438,2.38616e+03,2.54076e+01,16.317669,3.384769,,,0,,,,,
0.032599,54.319614,25.73651,54.319614,25.73651,54.3196113181384,25.7365007069839,0.004,0.002,90,69400834644329984,54.31970329947,0.1123,25.73632069044,0.0709,6.6114,0.1207,19.244,0.248,-41.810,0.152,0,3.44539e+03,4.42250e+00,16.845268,5.04100e+02,1.00620e+01,18.595097,4.77673e+03,1.88764e+01,15.564093,3.031004,,,0,4131.13,,,,
0.077353,54.350204,22.350985,54.350204,22.350985,54.3502219081331,22.3509987686653,0.004,0.003,90,64575730944903552,54.35029445846,0.0592,22.35078867134,0.0543,7.5332,0.0888,15.584,0.239,-48.797,0.179,0,4.44150e+06,2.05741e+03,9.069542,2.49910e+06,3.40197e+03,9.356929,2.75415e+06,5.37970e+03,8.661952,0.694977,5.59,1.34,6,6135.20,0.3845,0.1923,1.54,3.044
0.157070,54.359913,24.567097,54.359913,24.567097,54.3599357265380,24.5670583489529,0.003,0.002,90,68452265347345664,54.36003813766,0.0912,24.56685417518,0.0573,7.5070,0.0964,21.633,0.207,-47.421,0.137,0,4.65612e+03,7.13959e+00,16.518305,7.13864e+02,1.06460e+01,18.217348,6.36730e+03,2.40522e+01,15.252031,2.965317,,,0,4011.23,,,,
0.118685,54.36081,26.691065,54.36081,26.691065,54.3608450370591,26.6910565324423,0.001,0.001,90,71026909262931200,54.36105626520,0.0370,26.69084449278,0.0212,4.9609,0.0383,43.832,0.080,-49.248,0.047,0,3.05216e+04,1.36853e+01,14.476848,8.91903e+03,2.01844e+01,15.475594,3.20736e+04,3.91753e+01,13.496551,1.979043,,,0,4013.77,,,0.59,0.081
0.131327,54.37614,28.540815,54.37614,28.540815,54.3761633770717,28.5407848540770,0.004,0.003,90,119539664381475584,54.37623416374,0.1790,28.54057183025,0.0972,4.0637,0.2057,14.443,0.233,-49.477,0.190,0,1.64950e+03,2.43176e+00,17.644985,2.58175e+02,1.18217e+01,19.321604,2.27162e+03,1.18882e+01,16.371082,2.950522,,,0,,,,,
0.107344,54.37781,24.848555,54.37781,24.848555,54.3778370721128,24.8485359625703,0.004,0.003,90,68513356962056704,54.37794255444,0.1107,24.84833479965,0.0780,7.6725,0.1215,22.231,0.234,-46.722,0.170,0,2.71058e+03,4.11326e+00,17.105711,3.62025e+02,1.14650e+01,18.954544,3.86962e+03,1.07197e+01,15.792748,3.161796,,,0,,,,,
0.207885,54.392365,24.704319,54.392365,24.704319,54.3924013609039,24.7042719546122,0.007,0.004,90,68458514523905408,54.39249708567,0.1674,24.70408040603,0.1095,7.4929,0.1705,20.198,0.447,-44.489,0.275,0,1.52460e+03,2.79390e+00,17.730476,2.17686e+02,1.47981e+01,19.506813,2.20784e+03,1.30252e+01,16.402000,3.104813,,,0,,,,,
0.096171,54.395443,24.236599,54.395443,24.236599,54.3954442039418,24.2365722783666,0.001,0.001,90,68409487473090688,54.39553023060,0.0438,24.23640351057,0.0263,6.4073,0.0485,18.219,0.086,-39.198,0.063,0,1.25395e+06,7.91999e+02,10.442668,6.63427e+05,1.08121e+03,10.796906,8.43315e+05,1.04986e+03,9.946946,0.849959,3.99,0.67,10,5713.35,0.2785,0.1410,1.12,1.211
0.117093,54.399998,26.546907,54.399998,26.546907,54.4000223704747,26.5468835226233,0.001,0.001,90,71021927100882560,54.40012272715,0.0452,26.54668678153,0.0273,7.2898,0.0505,20.851,0.083,-45.695,0.059,0,3.91511e+04,4.27431e+01,14.206507,1.04456e+04,5.30676e+01,15.304060,4.35378e+04,9.70152e+01,13.164753,2.139307,,,0,3661.00,0.5360,0.2725,0.61,0.061
0.175351,54.407017,26.351254,54.407017,26.351254,54.4070317641829,26.3512066947880,0.003,0.002,90,69502298951642496,54.40713884341,0.1070,26.35099866290,0.0712,7.6328,0.1185,22.286,0.207,-48.317,0.159,0,3.88938e+03,4.10515e+00,16.713663,5.73931e+02,1.07894e+01,18.454239,5.36651e+03,2.43574e+01,15.437690,3.016549,,,0,4189.18,,,,
0.203110,54.44613,28.06607,54.44613,28.06607,54.4461394773008,28.0660149226934,0.001,0.001,90,71452282823829632,54.44623596130,0.0548,28.06582363046,0.0254,7.0814,0.0602,19.774,0.084,-44.429,0.053,0,1.28046e+05,1.59904e+02,12.919952,4.88203e+04,2.50946e+02,13.629887,1.13757e+05,4.44206e+02,12.121972,1.507915,-0.32,1.46,7,4634.56,0.1643,0.0770,0.54,0.123
0.160381,54.447887,24.896196,54.447887,24.896196,54.4479335176205,24.8961809906789,0.004,0.003,90,68468203969427200,54.44802955690,0.1165,24.89599103768,0.0826,7.0903,0.1269,20.233,0.262,-44.118,0.192,0,1.99434e+03,2.47677e+00,17.438868,2.68441e+02,8.09877e+00,19.279264,2.83032e+03,9.83785e+00,16.132330,3.146935,,,0,,,,,
0.153373,54.453815,26.862658,54.453815,26.862658,54.4538484099683,26.8626267081282,0.004,0.002,90,71036358190950528,54.45395101592,0.1224,26.86242133280,0.0697,7.7802,0.1218,21.260,0.283,-47.700,0.154,0,4.51709e+03,8.52137e+00,16.551218,6.27076e+02,1.19297e+01,18.358088,6.25026e+03,3.55540e+01,15.272175,3.085913,,,0,3443.00,0.9315,0.4960,,
0.222062,54.485046,23.382483,54.485046,23.382483,54.4850914970911,23.3824368071604,0.003,0.002,90,67756789882795008,54.48519316524,0.0831,23.38223857992,0.0547,7.5265,0.0954,21.674,0.206,-46.040,0.134,0,8.32491e+03,8.27279e+00,15.887417,1.43029e+03,1.16494e+01,17.462830,1.09272e+04,4.00675e+01,14.665646,2.797184,,,0,3641.52,0.6723,0.3637,,
0.112563,54.508484,24.33762,54.508484,24.33762,54.5084871367291,24.3375886544156,0.004,0.002,90,68433814167849728,54.50858602477,0.1037,24.33740036044,0.0598,7.2941,0.1126,20.926,0.245,-43.733,0.139,0,6.25199e+03,1.54908e+01,16.198320,1.01328e+03,3.46533e+01,17.837069,8.45630e+03,4.13842e+01,14.943970,2.893099,,,0,4165.43,0.8760,0.4970,,
0.197065,54.536648,21.247047,54.536648,21.247047,54.5366518016285,21.2469928114521,0.001,0.001,90,64250477365329536,54.53674808037,0.0331,21.24679821527,0.0202,7.4429,0.0350,20.842,0.066,-45.197,0.046,0,4.02531e+04,7.63379e+01,14.176367,1.11356e+04,7.74938e+01,15.234599,4.37475e+04,1.93838e+02,13.159538,2.075061,,,0,4047.00,0.2935,0.1633,,
0.140747,54.538715,27.586023,54.538715,27.586023,54.5387081307351,27.5859847633211,0.002,0.002,90,71377000637253504,54.53880044785,0.0946,27.58579766797,0.0549,6.7133,0.1063,19.004,0.155,-43.454,0.114,0,8.66460e+04,5.42602e+01,13.343994,2.93849e+04,6.68949e+01,14.181078,8.41221e+04,1.50333e+02,12.449644,1.731434,1.72,0.92,9,4232.00,0.8158,0.4050,0.62,0.110
0.141290,54.554283,24.638088,54.554283,24.638088,54.5543121378668,24.6380591451605,0.005,0.003,90,68448142178730752,54.55441010707,0.1204,24.63786271896,0.0760,7.1741,0.1297,20.683,0.292,-45.622,0.178,0,3.34346e+03,4.78125e+00,16.877876,4.89402e+02,1.04472e+01,18.627224,4.72615e+03,1.18340e+01,15.575652,3.051572,,,0,4100.03,0.5900,0.3557,,
0.072324,54.59409,22.499697,54.59409,22.499697,54.5940794381136,22.4996789256477,0.002,0.001,90,64671903852618624,54.59417918101,0.0438,22.49948541185,0.0280,7.2484,0.0492,21.403,0.097,-44.945,0.068,0,2.00359e+06,1.60321e+03,9.933844,1.10204e+06,2.36957e+03,10.245891,1.27782e+06,2.59225e+03,9.495744,0.750147,6.28,1.03,6,5879.75,0.0580,0.0260,1.18,1.498
0.258379,54.597412,23.108112,54.597412,23.108112,54.5974473473112,23.1080482980701,0.001,0.001,90,67732257029618048,54.59755024720,0.0434,23.10785247882,0.0225,7.4910,0.0418,21.982,0.092,-45.481,0.050,0,3.54979e+04,3.28637e+01,14.312861,9.55279e+03,5.36159e+01,15.401063,3.91560e+04,1.03585e+02,13.279923,2.121140,,,0,3981.35,0.1870,0.1055,,
0.177849,54.600864,25.330435,54.600864,25.330435,54.6009011578010,25.3303982287017,0.004,0.003,90,68624613795266432,54.60099600090,0.1216,25.33020736852,0.0808,7.2558,0.1289,19.910,0.254,-44.329,0.182,0,2.64831e+03,3.01837e+00,17.130941,3.37463e+02,1.08036e+01,19.030820,3.84415e+03,1.08579e+01,15.799919,3.230902,,,0,,,,,
0.060654,54.60327,26.25662,54.60327,26.25662,54.6032900607602,26.2566178936963,0.003,0.002,90,70954307135798912,54.60340183978,0.0904,26.25640503178,0.0625,7.9763,0.1027,23.283,0.171,-49.439,0.128,0,6.70047e+03,7.70403e+00,16.123102,1.04808e+03,8.01345e+00,17.800406,9.00281e+03,3.49423e+01,14.875975,2.924431,,,0,3565.60,0.7997,0.4273,,
0.104438,54.612637,27.270704,54.612637,27.270704,54.6126677643188,27.2706957471262,0.002,0.001,90,71262410909499264,54.61276976591,0.0568,27.27049190032,0.0435,7.6007,0.0691,21.058,0.112,-47.345,0.087,0,1.64397e+04,1.64292e+01,15.148632,3.35597e+03,1.70674e+01,16.536842,2.03074e+04,7.16125e+01,13.992783,2.544060,,,0,3874.88,,,,
0.007572,54.61462,25.505075,54.61462,25.505075,54.6146208883521,25.5050774667534,0.013,0.008,90,68663470363446144,54.61470637976,0.3719,25.50490095783,0.2180,6.4212,0.3914,17.921,0.868,-40.996,0.502,0,4.86076e+02,1.69197e+00,18.971605,5.06572e+01,8.27041e+00,21.089787,7.63906e+02,1.10717e+01,17.554320,3.535467,,,0,,,,,
0.068056,54.615955,26.857151,54.615955,26.857151,54.6159591069171,26.8571324260545,0.006,0.003,90,71056252479453056,54.61606024831,0.1680,26.85693803804,0.0851,7.1317,0.1643,20.957,0.363,-45.148,0.192,0,3.05184e+03,3.72332e+00,16.976961,3.92962e+02,8.79841e+00,18.865513,4.34508e+03,9.08997e+00,15.666924,3.198588,,,0,3631.78,1.0078,0.5925,,
0.122578,54.642464,23.718723,54.642464,23.718723,54.6424973614013,23.7187377442106,0.004,0.003,90,68142374866825216,54.64259576518,0.1290,23.71853694100,0.0942,7.3416,0.1503,20.925,0.269,-46.638,0.207,0,2.45624e+03,2.83892e+00,17.212690,3.20486e+02,9.52710e+00,19.086866,3.49630e+03,1.24933e+01,15.902899,3.183968,,,0,,,,,
0.107274,54.643658,23.672913,54.643658,23.672913,54.6436901378091,23.6729147206356,0.005,0.003,90,68141408498321280,54.64378637106,0.1381,23.67272000180,0.1011,7.2665,0.1612,20.470,0.301,-45.225,0.224,0,2.56311e+03,2.77135e+00,17.166449,3.68342e+02,7.54717e+00,18.935760,3.63591e+03,8.88567e+00,15.860388,3.075373,,,0,,,,,
0.886160,54.680405,25.374271,54.680405,25.374271,54.6805778260489,25.3740813570576,0.001,0.001,90,68625846449476096,54.68057782605,0.8690,25.37408135706,0.5594,,,,,,,0,1.30770e+04,1.23245e+02,15.397098,2.59525e+03,2.09693e+01,16.815939,2.13335e+04,8.91603e+01,13.939266,2.876673,,,0,4021.88,,,,
0.065246,54.69053,27.46229,54.69053,27.46229,54.6905239980282,27.4623074109615,0.007,0.006,90,71359782111917696,54.69061153042,0.2193,27.46213083363,0.1880,7.1692,0.2917,18.039,0.448,-41.012,0.362,0,9.47434e+02,2.68303e+00,18.246994,,,,,,,,,,0,,,,,
0.080075,54.69057,24.467789,54.69057,24.467789,54.6905921469002,24.4677778175494,0.005,0.003,90,68254765570883712,54.69068889187,0.1443,24.46757755658,0.0934,7.4299,0.1584,20.452,0.340,-46.512,0.210,0,2.13389e+03,3.32372e+00,17.365437,2.71740e+02,6.10127e+00,19.266005,3.11228e+03,9.83493e+00,16.029222,3.236782,,,0,,,,,
0.036475,54.702824,25.188787,54.702824,25.188787,54.7028283455354,25.1887782669943,0.001,0.001,90,68618978798306432,54.70291722263,0.0326,25.18858284225,0.0195,7.2401,0.0319,18.680,0.070,-45.389,0.048,0,8.17004e+04,1.29610e+02,13.407805,2.39247e+04,1.72353e+02,14.404272,8.66134e+04,3.24095e+02,12.417957,1.986315,,,0,3782.92,,,0.80,0.119
0.088696,54.72039,25.236456,54.72039,25.236456,54.7204174875028,25.2364576782312,0.001,0.001,90,68620868583787904,54.72052247314,0.0248,25.23625357211,0.0147,7.7331,0.0252,22.056,0.051,-47.405,0.033,0,7.37138e+04,9.61449e+01,13.519494,2.40748e+04,1.12802e+02,14.397479,7.31008e+04,2.37137e+02,12.602115,1.795364,8.18,3.02,8,3975.57,0.3530,0.1660,0.61,0.082
0.586491,54.724518,24.41885,54.724518,24.41885,54.7246023347490,24.4187063508022,0.002,0.001,90,68253631699588992,54.72460233475,1.6016,24.41870635080,1.0564,,,,,,,0,1.29071e+04,2.66838e+01,15.411290,3.26206e+03,1.12236e+01,16.567657,1.50650e+04,2.20038e+01,14.316995,2.250663,,,0,3535.00,,,,
0.143245,54.725647,24.70439,54.725647,24.70439,54.7256534827974,24.7044289205121,0.006,0.004,90,68449757086421760,54.72575731934,0.1491,24.70422470249,0.1036,7.6922,0.1630,21.910,0.386,-47.431,0.238,0,1.99405e+03,3.14828e+00,17.439024,2.34445e+02,1.71998e+01,19.426285,3.03128e+03,1.43898e+01,16.057854,3.368431,,,0,,,,,
0.041427,54.736942,24.5698,54.736942,24.5698,54.7369356073244,24.5698091941187,0.003,0.002,90,68444878003584384,54.73703244646,0.0647,24.56962236015,0.0447,7.1606,0.0672,20.455,0.216,-43.394,0.121,1,1.31905e+06,1.35590e+03,10.387709,6.98385e+05,2.42376e+03,10.741151,8.77419e+05,2.00721e+03,9.903903,0.837248,4.76,0.69,3,5723.00,0.1280,0.0583,1.03,1.020
0.146871,54.763737,26.491993,54.763737,26.491993,54.7637200234391,26.4920309110947,0.003,0.002,90,70964340179364096,54.76386296695,0.0765,26.49181963335,0.0501,4.5628,0.0791,29.714,0.168,-49.071,0.118,0,8.49796e+03,5.72410e+00,15.865079,1.76634e+03,1.02312e+01,17.233702,1.04377e+04,2.52944e+01,14.715405,2.518296,,,0,3680.91,1.5960,0.8405,,
0.204819,54.766895,27.001368,54.766895,27.001368,54.7668822653914,27.0014232663416,0.003,0.002,90,71059138697443200,54.76699587613,0.0901,27.00123850710,0.0508,7.0813,0.0996,23.511,0.171,-42.912,0.117,0,7.27782e+03,1.03701e+01,16.033361,1.23324e+03,1.22413e+01,17.623770,9.55273e+03,2.60680e+01,14.811602,2.812168,,,0,3785.66,0.7642,0.4313,,
0.581972,54.783817,24.770718,54.783817,24.770718,54.7838746924123,24.7708706473274,0.013,0.010,90,68544177646567552,54.78399026987,0.4949,24.77065135648,0.2569,9.2913,0.5676,24.374,0.834,-50.932,0.663,0,1.01144e+04,5.70747e+01,15.676018,2.97969e+03,4.27214e+01,16.665960,2.33203e+04,1.96198e+02,13.842583,2.823378,,,0,3656.67,,,,
0.943005,54.783817,24.770718,54.783817,24.770718,54.7838694404235,24.7704599902048,0.007,0.001,90,68544177647936768,54.78386944042,7.3310,24.77045999020,1.3048,,,,,,,0,8.62698e+03,1.56926e+01,15.848718,,,,,,,,,,0,,,,,
0.158123,54.805485,25.730488,54.805485,25.730488,54.8054394678715,25.7305040600519,0.011,0.007,90,68672717428941184,54.80554745671,0.2848,25.73030345470,0.1821,5.0078,0.2934,22.594,0.728,-46.592,0.425,0,9.94611e+03,1.24227e+01,15.694233,1.50477e+03,1.48180e+01,17.407717,1.37444e+04,4.24706e+01,14.416605,2.991112,,,0,4324.34,,,,
0.070051,54.80612,24.466509,54.80612,24.466509,54.8061371462254,24.4665224369467,0.002,0.001,90,68254245878512384,54.80623032269,0.0438,24.46633087327,0.0268,7.0286,0.0460,19.698,0.105,-44.492,0.061,0,1.54093e+06,1.97062e+03,10.218912,8.30047e+05,2.63289e+03,10.553631,1.01319e+06,2.24969e+03,9.747693,0.805938,5.44,0.67,3,5732.77,0.0687,0.0380,1.13,1.235
0.189328,54.81479,26.80107,54.81479,26.80107,54.8147836531144,26.8011216481467,0.006,0.004,90,71042641727187968,54.81489058777,0.1760,26.80091390420,0.1068,7.7228,0.1843,22.168,0.385,-48.250,0.236,0,1.80157e+03,3.20736e+00,17.549240,2.07086e+02,1.21794e+01,19.561012,2.62929e+03,1.21884e+01,16.212322,3.348690,,,0,,,,,
0.075614,54.81972,24.96072,54.81972,24.96072,54.8197268446735,24.9607404381186,0.005,0.004,90,68559738312482048,54.81982377282,0.1524,24.96055595914,0.1031,7.2094,0.1709,20.410,0.308,-42.847,0.245,0,1.93661e+03,2.72405e+00,17.470760,2.06531e+02,7.89476e+00,19.563927,2.92061e+03,1.23411e+01,16.098236,3.465691,,,0,,,,,
0.126065,54.84193,24.044233,54.84193,24.044233,54.8419655116158,24.0442473751161,0.005,0.003,90,68223017172733056,54.84202576191,0.1412,24.04411238155,0.0912,8.1242,0.1690,12.779,0.311,-31.353,0.207,0,2.12641e+03,3.01269e+00,17.369246,2.97196e+02,1.26374e+01,19.168781,3.00280e+03,1.79772e+01,16.068106,3.100676,,,0,,,,,
0.099490,54.843376,26.193405,54.843376,26.193405,54.8433614657339,26.1934294395953,0.003,0.002,90,70938810893886208,54.84346112300,0.1052,26.19322631612,0.0644,7.2290,0.1152,20.769,0.186,-47.177,0.142,0,4.30039e+03,5.03010e+00,16.604597,6.78959e+02,1.08469e+01,18.271780,5.78652e+03,1.48779e+01,15.355877,2.915903,,,0,3568.78,0.3890,0.2137,,
0.066363,54.865852,23.895006,54.865852,23.895006,54.8658697598109,23.8949968726260,0.002,0.001,90,68150861722174848,54.86596958123,0.0502,23.89480143605,0.0305,7.2850,0.0535,21.197,0.129,-45.392,0.077,0,5.64182e+05,1.13344e+03,11.309817,2.65755e+05,1.08286e+03,11.790186,4.18634e+05,1.02663e+03,10.707335,1.082851,5.00,1.20,5,5020.94,0.2355,0.0932,0.90,0.462
0.147808,54.870735,25.582235,54.870735,25.582235,54.8706906826276,25.5822440395653,0.004,0.002,90,68653201097557888,54.87080432140,0.0955,25.58202782535,0.0566,8.0692,0.0806,23.806,0.260,-50.218,0.153,0,1.20468e+04,1.54074e+01,15.486189,2.24462e+03,1.52300e+01,16.973530,1.54917e+04,4.84300e+01,14.286671,2.686859,,,0,3762.67,0.6093,0.3175,,
0.063588,54.871662,23.499392,54.871662,23.499392,54.8716607575202,23.4993739380543,0.001,0.001,90,68120728231661824,54.87176437987,0.0239,23.49917906896,0.0164,7.4713,0.0262,22.071,0.053,-45.260,0.037,0,6.36358e+04,1.32823e+02,13.679112,2.02784e+04,1.81303e+02,14.583806,6.40861e+04,3.33984e+02,12.745010,1.838796,,,0,4016.00,0.0643,0.0540,0.56,0.074
0.015647,54.88113,20.077984,54.88113,20.077984,54.8811281834171,20.0779799528090,0.002,0.001,90,57338436173700480,54.88125452096,0.0471,20.07774840638,0.0326,5.0452,0.0519,27.560,0.098,-53.779,0.075,0,1.76258e+04,1.00395e+01,15.072992,4.68638e+03,2.86690e+01,16.174294,2.01067e+04,4.26705e+01,14.003569,2.170725,,,0,3907.70,0.7520,0.3800,,
1.443460,54.88113,20.077984,54.88113,20.077984,54.8814456752026,20.0782540137489,0.009,0.006,90,57338436173700352,54.88145736796,0.3299,20.07825395323,0.1683,0.1411,0.2900,2.551,0.580,-0.014,0.371,0,1.18884e+03,2.99921e+00,18.000555,,,,,,,,,,0,,,,,
